,year,month,type,city,average_price,category_vol
15261,2017,September,conventional,Houston,1.2,wholesale
15262,2017,September,organic,Houston,1.92,medium
15263,2017,September,conventional,Indianapolis,1.86,large
15264,2017,September,organic,Indianapolis,1.73,small
15265,2017,September,conventional,Jacksonville,1.73,large
15266,2017,September,organic,Jacksonville,2.58,small
15267,2017,September,conventional,Las Vegas,1.58,large
15268,2017,September,organic,Las Vegas,2.39,small
15269,2017,September,conventional,Los Angeles,1.73,wholesale
15270,2017,September,organic,Los Angeles,2.32,medium
15271,2017,September,conventional,Louisville,1.73,medium
15272,2017,September,organic,Louisville,2.12,small
15273,2017,September,conventional,Miami/Ft. Lauderdale,1.84,wholesale
15274,2017,September,organic,Miami/Ft. Lauderdale,1.76,small
15277,2017,September,conventional,Nashville,1.48,large
15278,2017,September,organic,Nashville,2.19,small
15279,2017,September,conventional,New Orleans/Mobile,1.62,large
15280,2017,September,organic,New Orleans/Mobile,1.89,small
15281,2017,September,conventional,New York,1.61,wholesale
15282,2017,September,organic,New York,2.08,medium
15285,2017,September,conventional,Northern New England,1.59,large
15286,2017,September,organic,Northern New England,1.54,medium
15287,2017,September,conventional,Orlando,1.76,large
15288,2017,September,organic,Orlando,2.65,small
15289,2017,September,conventional,Philadelphia,1.54,large
15290,2017,September,organic,Philadelphia,1.62,medium
15291,2017,September,conventional,Phoenix/Tucson,1.22,wholesale
15292,2017,September,organic,Phoenix/Tucson,1.82,small
15293,2017,September,conventional,Pittsburgh,1.29,large
15294,2017,September,organic,Pittsburgh,1.43,small
15295,2017,September,conventional,Plains,1.66,wholesale
15296,2017,September,organic,Plains,2.12,medium
15297,2017,September,conventional,Portland,1.83,large
15298,2017,September,organic,Portland,2.83,medium
15299,2017,September,conventional,Raleigh/Greensboro,1.47,large
15300,2017,September,organic,Raleigh/Greensboro,2.92,small
15301,2017,September,conventional,Richmond/Norfolk,1.44,large
15302,2017,September,organic,Richmond/Norfolk,1.59,medium
15303,2017,September,conventional,Roanoke,1.5,large
15304,2017,September,organic,Roanoke,1.9,small
15305,2017,September,conventional,Sacramento,1.61,large
15306,2017,September,organic,Sacramento,1.92,small
15307,2017,September,conventional,San Diego,1.71,large
15308,2017,September,organic,San Diego,2.39,medium
15309,2017,September,conventional,San Francisco,1.81,wholesale
15310,2017,September,organic,San Francisco,2.04,medium
15311,2017,September,conventional,Seattle,1.88,wholesale
15312,2017,September,organic,Seattle,2.86,medium
15313,2017,September,conventional,South Carolina,1.46,large
15314,2017,September,organic,South Carolina,2.21,small
15319,2017,September,conventional,Spokane,1.66,medium
15320,2017,September,organic,Spokane,2.94,small
15321,2017,September,conventional,St. Louis,1.72,large
15322,2017,September,organic,St. Louis,2.71,small
15323,2017,September,conventional,Syracuse,1.38,medium
15324,2017,September,organic,Syracuse,1.43,small
15325,2017,September,conventional,Tampa,1.76,large
15326,2017,September,organic,Tampa,1.78,small
15331,2017,September,conventional,West Tex/New Mexico,1.2,wholesale
15332,2017,September,organic,West Tex/New Mexico,2.36,small
15333,2017,September,conventional,Albany,1.64,medium
15334,2017,September,organic,Albany,1.42,small
15335,2017,September,conventional,Atlanta,1.5,wholesale
15336,2017,September,organic,Atlanta,2.56,medium
15337,2017,September,conventional,Baltimore/Washington,1.59,wholesale
15338,2017,September,organic,Baltimore/Washington,1.53,medium
15339,2017,September,conventional,Boise,1.78,medium
15340,2017,September,organic,Boise,2.64,small
15341,2017,September,conventional,Boston,1.62,wholesale
15342,2017,September,organic,Boston,1.56,medium
15343,2017,September,conventional,Buffalo/Rochester,1.42,large
15344,2017,September,organic,Buffalo/Rochester,1.4,small
15345,2017,September,conventional,California,1.74,wholesale
15346,2017,September,organic,California,2.05,large
15347,2017,September,conventional,Charlotte,1.72,large
15348,2017,September,organic,Charlotte,2.55,small
15349,2017,September,conventional,Chicago,2.07,wholesale
15350,2017,September,organic,Chicago,1.92,medium
15351,2017,September,conventional,Cincinnati/Dayton,1.79,large
15352,2017,September,organic,Cincinnati/Dayton,2.2,medium
15353,2017,September,conventional,Columbus,1.69,large
15354,2017,September,organic,Columbus,2.22,small
15355,2017,September,conventional,Dallas/Ft. Worth,1.29,wholesale
15356,2017,September,organic,Dallas/Ft. Worth,1.68,medium
15357,2017,September,conventional,Denver,1.6,wholesale
15358,2017,September,organic,Denver,1.69,small
15359,2017,September,conventional,Detroit,1.82,large
15360,2017,September,organic,Detroit,2.08,medium
15361,2017,September,conventional,Grand Rapids,1.96,large
15362,2017,September,organic,Grand Rapids,1.46,small
15363,2017,September,conventional,Great Lakes,1.83,wholesale
15364,2017,September,organic,Great Lakes,1.89,large
15365,2017,September,conventional,Harrisburg/Scranton,1.44,large
15366,2017,September,organic,Harrisburg/Scranton,1.47,medium
15367,2017,September,conventional,Hartford/Springfield,1.59,large
15368,2017,September,organic,Hartford/Springfield,1.82,medium
15369,2017,September,conventional,Houston,1.25,wholesale
15370,2017,September,organic,Houston,1.91,medium
15371,2017,September,conventional,Indianapolis,1.74,large
15372,2017,September,organic,Indianapolis,1.75,small
15373,2017,September,conventional,Jacksonville,1.82,large
15374,2017,September,organic,Jacksonville,2.57,small
15375,2017,September,conventional,Las Vegas,1.61,large
15376,2017,September,organic,Las Vegas,2.25,small
15377,2017,September,conventional,Los Angeles,1.75,wholesale
15378,2017,September,organic,Los Angeles,2.03,medium
15379,2017,September,conventional,Louisville,1.88,medium
15380,2017,September,organic,Louisville,2.21,small
15381,2017,September,conventional,Miami/Ft. Lauderdale,1.93,wholesale
15382,2017,September,organic,Miami/Ft. Lauderdale,1.9,small
15385,2017,September,conventional,Nashville,1.66,large
15386,2017,September,organic,Nashville,2.24,small
15387,2017,September,conventional,New Orleans/Mobile,1.7,large
15388,2017,September,organic,New Orleans/Mobile,1.89,small
15389,2017,September,conventional,New York,1.65,wholesale
15390,2017,September,organic,New York,2.06,medium
15393,2017,September,conventional,Northern New England,1.63,large
15394,2017,September,organic,Northern New England,1.57,medium
15395,2017,September,conventional,Orlando,1.83,large
15396,2017,September,organic,Orlando,2.31,small
15397,2017,September,conventional,Philadelphia,1.58,large
15398,2017,September,organic,Philadelphia,1.57,medium
15399,2017,September,conventional,Phoenix/Tucson,1.24,wholesale
15400,2017,September,organic,Phoenix/Tucson,1.81,medium
15401,2017,September,conventional,Pittsburgh,1.32,large
15402,2017,September,organic,Pittsburgh,1.42,small
15403,2017,September,conventional,Plains,1.75,wholesale
15404,2017,September,organic,Plains,2.13,medium
15405,2017,September,conventional,Portland,1.82,large
15406,2017,September,organic,Portland,2.81,medium
15407,2017,September,conventional,Raleigh/Greensboro,1.54,large
15408,2017,September,organic,Raleigh/Greensboro,2.38,medium
15409,2017,September,conventional,Richmond/Norfolk,1.47,large
15410,2017,September,organic,Richmond/Norfolk,1.76,medium
15411,2017,September,conventional,Roanoke,1.51,large
15412,2017,September,organic,Roanoke,2.08,small
15413,2017,September,conventional,Sacramento,1.7,large
15414,2017,September,organic,Sacramento,1.89,small
15415,2017,September,conventional,San Diego,1.74,large
15416,2017,September,organic,San Diego,2.23,medium
15417,2017,September,conventional,San Francisco,1.76,wholesale
15418,2017,September,organic,San Francisco,2.06,medium
15419,2017,September,conventional,Seattle,1.99,large
15420,2017,September,organic,Seattle,2.83,medium
15421,2017,September,conventional,South Carolina,1.57,large
15422,2017,September,organic,South Carolina,2.1,medium
15427,2017,September,conventional,Spokane,1.84,medium
15428,2017,September,organic,Spokane,2.95,small
15429,2017,September,conventional,St. Louis,1.83,large
15430,2017,September,organic,St. Louis,2.49,small
15431,2017,September,conventional,Syracuse,1.47,medium
15432,2017,September,organic,Syracuse,1.4,small
15433,2017,September,conventional,Tampa,1.86,large
15434,2017,September,organic,Tampa,1.85,small
15439,2017,September,conventional,West Tex/New Mexico,1.22,wholesale
15440,2017,September,organic,West Tex/New Mexico,2.26,small
15441,2017,October,conventional,Albany,1.69,medium
15442,2017,October,organic,Albany,1.59,small
15443,2017,October,conventional,Atlanta,1.55,wholesale
15444,2017,October,organic,Atlanta,2.75,medium
15445,2017,October,conventional,Baltimore/Washington,1.59,wholesale
15446,2017,October,organic,Baltimore/Washington,1.62,medium
15447,2017,October,conventional,Boise,1.8,medium
15448,2017,October,organic,Boise,2.79,small
15449,2017,October,conventional,Boston,1.62,wholesale
15450,2017,October,organic,Boston,1.61,medium
15451,2017,October,conventional,Buffalo/Rochester,1.53,large
15452,2017,October,organic,Buffalo/Rochester,1.39,small
15453,2017,October,conventional,California,1.77,wholesale
15454,2017,October,organic,California,2.08,large
15455,2017,October,conventional,Charlotte,1.76,large
15456,2017,October,organic,Charlotte,2.82,small
15457,2017,October,conventional,Chicago,2.14,wholesale
15458,2017,October,organic,Chicago,1.84,medium
15459,2017,October,conventional,Cincinnati/Dayton,1.86,large
15460,2017,October,organic,Cincinnati/Dayton,2.01,medium
15461,2017,October,conventional,Columbus,1.72,large
15462,2017,October,organic,Columbus,1.91,small
15463,2017,October,conventional,Dallas/Ft. Worth,1.3,wholesale
15464,2017,October,organic,Dallas/Ft. Worth,1.7,medium
15465,2017,October,conventional,Denver,1.47,wholesale
15466,2017,October,organic,Denver,1.93,small
15467,2017,October,conventional,Detroit,1.88,large
15468,2017,October,organic,Detroit,1.75,medium
15469,2017,October,conventional,Grand Rapids,2.09,large
15470,2017,October,organic,Grand Rapids,1.44,medium
15471,2017,October,conventional,Great Lakes,1.89,wholesale
15472,2017,October,organic,Great Lakes,1.72,large
15473,2017,October,conventional,Harrisburg/Scranton,1.45,large
15474,2017,October,organic,Harrisburg/Scranton,1.5,medium
15475,2017,October,conventional,Hartford/Springfield,1.6,large
15476,2017,October,organic,Hartford/Springfield,2.06,medium
15477,2017,October,conventional,Houston,1.29,wholesale
15478,2017,October,organic,Houston,1.89,medium
15479,2017,October,conventional,Indianapolis,1.84,large
15480,2017,October,organic,Indianapolis,1.68,small
15481,2017,October,conventional,Jacksonville,2.0,large
15482,2017,October,organic,Jacksonville,2.99,small
15483,2017,October,conventional,Las Vegas,1.61,large
15484,2017,October,organic,Las Vegas,2.24,small
15485,2017,October,conventional,Los Angeles,1.77,wholesale
15486,2017,October,organic,Los Angeles,2.1,medium
15487,2017,October,conventional,Louisville,1.89,medium
15488,2017,October,organic,Louisville,2.29,small
15489,2017,October,conventional,Miami/Ft. Lauderdale,2.04,wholesale
15490,2017,October,organic,Miami/Ft. Lauderdale,2.09,small
15493,2017,October,conventional,Nashville,1.7,large
15494,2017,October,organic,Nashville,2.22,small
15495,2017,October,conventional,New Orleans/Mobile,1.72,large
15496,2017,October,organic,New Orleans/Mobile,1.97,small
15497,2017,October,conventional,New York,1.67,wholesale
15498,2017,October,organic,New York,2.04,medium
15501,2017,October,conventional,Northern New England,1.64,large
15502,2017,October,organic,Northern New England,1.56,medium
15503,2017,October,conventional,Orlando,2.0,large
15504,2017,October,organic,Orlando,2.35,small
15505,2017,October,conventional,Philadelphia,1.62,large
15506,2017,October,organic,Philadelphia,1.61,medium
15507,2017,October,conventional,Phoenix/Tucson,1.31,wholesale
15508,2017,October,organic,Phoenix/Tucson,1.8,small
15509,2017,October,conventional,Pittsburgh,1.33,large
15510,2017,October,organic,Pittsburgh,1.4,small
15511,2017,October,conventional,Plains,1.77,wholesale
15512,2017,October,organic,Plains,2.09,medium
15513,2017,October,conventional,Portland,1.84,large
15514,2017,October,organic,Portland,2.86,medium
15515,2017,October,conventional,Raleigh/Greensboro,1.63,large
15516,2017,October,organic,Raleigh/Greensboro,3.0,small
15517,2017,October,conventional,Richmond/Norfolk,1.54,large
15518,2017,October,organic,Richmond/Norfolk,1.6,medium
15519,2017,October,conventional,Roanoke,1.59,large
15520,2017,October,organic,Roanoke,1.83,small
15521,2017,October,conventional,Sacramento,1.74,large
15522,2017,October,organic,Sacramento,1.86,small
15523,2017,October,conventional,San Diego,1.78,large
15524,2017,October,organic,San Diego,2.27,medium
15525,2017,October,conventional,San Francisco,1.79,wholesale
15526,2017,October,organic,San Francisco,2.04,medium
15527,2017,October,conventional,Seattle,2.01,large
15528,2017,October,organic,Seattle,2.86,medium
15529,2017,October,conventional,South Carolina,1.64,large
15530,2017,October,organic,South Carolina,2.15,medium
15535,2017,October,conventional,Spokane,1.83,medium
15536,2017,October,organic,Spokane,2.88,small
15537,2017,October,conventional,St. Louis,1.83,large
15538,2017,October,organic,St. Louis,2.36,small
15539,2017,October,conventional,Syracuse,1.58,medium
15540,2017,October,organic,Syracuse,1.41,small
15541,2017,October,conventional,Tampa,1.96,large
15542,2017,October,organic,Tampa,2.14,small
15547,2017,October,conventional,West Tex/New Mexico,1.22,wholesale
15548,2017,October,organic,West Tex/New Mexico,2.37,small
15549,2017,October,conventional,Albany,1.78,medium
15550,2017,October,organic,Albany,1.4,small
15551,2017,October,conventional,Atlanta,1.6,wholesale
15552,2017,October,organic,Atlanta,2.55,medium
15553,2017,October,conventional,Baltimore/Washington,1.71,wholesale
15554,2017,October,organic,Baltimore/Washington,1.5,medium
15555,2017,October,conventional,Boise,1.89,medium
15556,2017,October,organic,Boise,2.78,small
15557,2017,October,conventional,Boston,1.61,wholesale
15558,2017,October,organic,Boston,1.56,medium
15559,2017,October,conventional,Buffalo/Rochester,1.49,large
15560,2017,October,organic,Buffalo/Rochester,1.34,medium
15561,2017,October,conventional,California,1.74,wholesale
